Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,3N,A,3N-A,MT-ABLA-L-3N-A,,,2013,0,0,0,0,0,68,RINGWIDTH,1,NotAFile,2/21/14 11:32,                   ,,925 9038 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],394.0000 4149.0000 340.0000 368.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,80.0194,0.579,0.698,0.614,0.423,0.339,0.339,0.381,0.423,0.465,0.557,0.776,0.613,0.486,0.487,0.571,0.656,0.635,0.783,0.677,1.121,0.931,1.164,1.098,1.113,0.505,0.906,0.971,0.93,0.93,1.015,0.946,0.862,0.988,0.946,1.03,1.033,0.886,0.993,0.654,0.694,0.737,0.842,1.349,1.562,1.204,1.394,1.405,1.927,2.259,1.905,1.992,1.333,1.279,1.638,1.63,1.422,1.993,1.656,2.06,1.406,1.391,1.505,2.069,1.621,1.996,1.94,1.529,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,3N,B,3N-B,MT-ABLA-L-3N-B,,,2013,0,0,0,0,0,68,RINGWIDTH,1,NotAFile,2/21/14 11:32,                   ,,925 9038 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],387.0000 4601.0000 439.0000 8606.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,84.7585,0.465,0.564,0.627,0.601,0.495,0.429,0.688,0.728,0.728,0.642,0.644,0.583,0.418,0.356,0.377,0.502,0.586,0.671,0.652,1.031,0.904,1.22,1.024,0.919,1.077,1.415,1.212,1.216,1.11,1.234,1.275,1.237,1.304,1.22,1.455,1.455,1.288,1.373,1.27,1.079,1.184,1.246,1.371,1.933,1.777,1.55,1.384,1.699,2.052,1.626,1.981,1.233,1.258,1.398,1.73,1.69,1.684,1.803,2.212,1.444,1.352,1.376,1.854,1.569,1.827,1.687,1.271,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,4C,A,4C-A,MT-ABLA-L-4C-A,,,2013,0,0,0,0,0,71,RINGWIDTH,1,NotAFile,2/21/14 15:42,                   ,,1496 11184 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],350.0000 10703.0000 513.0000 6707.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,41.8761,0.079,0.11,0.074,0.117,0.162,0.143,0.148,0.116,0.274,0.242,0.305,0.336,0.305,0.316,0.262,0.357,0.252,0.441,0.356,0.324,0.397,0.732,0.502,0.418,0.447,0.311,0.31,0.403,0.434,0.361,0.485,0.299,0.382,0.517,0.476,0.548,0.466,0.394,0.519,0.55,0.488,0.661,0.794,0.507,0.518,0.758,0.936,0.692,0.874,0.614,0.659,0.698,0.898,0.858,0.892,0.74,1.04,0.866,0.824,1.05,1.146,0.996,0.833,0.83,0.788,0.778,0.745,0.454,0.568,0.631,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,4C,B,4C-B,MT-ABLA-L-4C-B,,,2013,0,0,0,0,0,35,RINGWIDTH,1,NotAFile,2/21/14 15:42,                   ,,1496 11184 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],603.5000 2461.0000 606.0000 756.5000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,18.0348,0.238,0.338,0.38,0.36,0.444,0.36,0.455,0.455,0.423,0.307,0.55,0.486,0.455,0.487,0.402,0.54,0.508,0.55,0.391,0.645,0.571,0.487,0.497,0.667,0.719,0.635,0.667,0.476,0.423,0.508,0.666,0.571,0.624,0.391,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,4N,A,4N-A,MT-ABLA-L-4N-A,,,2013,0,0,0,0,0,97,RINGWIDTH,1,NotAFile,2/21/14 16:03,                   ,,4568 19533 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],361.0000 10467.0000 321.0000 671.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,103.6494,0.487,0.559,0.675,0.633,0.793,0.623,0.697,0.529,0.508,0.698,0.687,0.433,0.433,0.37,0.316,0.54,0.486,0.719,0.763,1.492,1.226,1.067,1.097,1.234,0.506,0.929,1.088,1.067,1.152,1.036,1.014,1.024,1.341,1.086,1.111,1.296,1.078,1.075,0.855,0.687,0.993,0.983,1.195,1.362,1.477,1.106,1.422,1.95,2.14,1.739,1.539,1.402,1.261,1.431,1.464,1.467,1.415,1.564,1.49,0.864,0.769,0.874,1.529,1.028,0.727,0.73,0.835,0.75,0.814,0.74,0.825,0.983,1.014,0.909,0.835,0.719,0.951,0.92,0.634,0.358,0.63,1.11,1.341,0.995,1.267,2.416,2.234,2.128,1.988,1.595,1.201,0.917,1.957,0.83,0.816,0.506,1.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,4N,B,4N-B,MT-ABLA-L-4N-B,,,2013,0,0,0,0,0,91,RINGWIDTH,1,NotAFile,2/21/14 16:03,                   ,,4568 19533 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3924.0000 16050.0000 3555.0000 6619.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,99.3976,0.168,0.308,0.443,0.507,0.866,0.802,0.874,0.784,0.951,0.877,0.963,0.89,0.867,0.922,0.835,1.056,0.943,1.132,0.974,1.364,1.269,1.016,0.994,1.312,0.381,1.015,1.079,0.91,1.026,0.888,0.92,0.792,1.109,0.836,0.867,0.899,0.698,0.867,0.582,0.529,0.74,0.655,0.751,0.815,0.963,0.793,0.931,1.248,1.511,1.185,1.047,0.995,0.722,1.041,0.962,0.833,0.928,0.993,1.225,0.897,0.793,1.057,1.692,1.291,1.28,1.343,0.612,1.025,1.046,1.005,0.969,0.665,0.682,0.713,1.008,1.44,1.227,1.497,1.362,1.557,1.401,1.633,1.117,0.74,0.87,2.579,2.375,2.283,2.603,0.675,1.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,5C,A,5C-A,MT-ABLA-L-5C-A,,,2013,0,0,0,0,0,78,RINGWIDTH,1,NotAFile,2/21/14 16:31,                   ,,3938 12917 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],642.0000 10432.0000 532.0000 688.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,103.1049,0.457,0.559,1.54,1.769,2.206,1.598,1.745,2.02,2.504,1.386,1.248,1.365,1.44,1.425,1.477,1.264,1.33,1.659,1.252,1.525,1.523,1.418,1.045,1.438,1.427,1.549,1.667,1.523,1.51,1.586,1.692,1.66,1.833,1.187,1.506,1.78,1.221,1.217,1.182,1.026,1.387,1.261,1.342,1.499,2.142,1.234,1.054,1.523,1.782,1.291,1.523,0.98,1.035,1.204,0.96,1.078,1.391,0.838,1.094,0.548,0.589,0.723,1.003,0.64,0.797,0.703,0.816,0.386,0.876,0.696,0.813,1.025,1.128,0.926,0.622,0.775,1.165,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,5C,B,5C-B,MT-ABLA-L-5C-B,,,2013,0,0,0,0,0,62,RINGWIDTH,1,NotAFile,2/21/14 16:31,                   ,,3938 12917 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3376.0000 10274.0000 3445.0000 2938.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,77.6235,0.307,0.254,0.476,0.581,1.12,0.856,1.142,1.286,1.422,0.878,1.132,0.782,0.825,0.897,0.761,0.906,0.819,0.955,0.652,0.94,0.952,0.698,0.645,0.963,1.269,0.667,0.772,0.857,0.824,1.07,1.148,1.234,1.446,0.918,1.194,1.12,0.909,1.087,0.979,1.008,1.158,1.117,1.053,1.246,1.762,1.152,1.022,1.348,1.717,1.572,2,1.312,1.121,1.246,1.069,1.309,1.466,0.86,1.991,0.961,1.52,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,5N,A,5N-A,MT-ABLA-L-5N-A,,,2013,0,0,0,0,0,74,RINGWIDTH,1,NotAFile,2/21/14 16:55,                   ,,4135 12248 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],440.0000 10032.0000 928.0000 1180.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,93.8018,0.408,0.481,0.574,0.559,0.813,0.528,0.656,1.121,1.174,1.132,1.212,1.075,0.759,0.897,0.823,0.91,0.815,1.164,0.899,1.64,1.312,1.121,1.638,1.947,0.897,1.788,1.523,1.385,1.152,1.385,1.745,1.575,1.655,1.724,1.708,2.079,1.489,1.375,1.099,0.758,1.099,1.153,1.199,1.343,1.95,1.006,1.1,1.793,2.146,1.586,1.884,1.188,1.078,1.172,1.047,1.075,1.249,0.912,1.373,0.809,1.204,1.375,1.314,1.588,0.899,1.274,0.953,0.598,0.807,0.976,0.924,1.009,1.275,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,5N,B,5N-B,MT-ABLA-L-5N-B,,,2013,0,0,0,0,0,55,RINGWIDTH,1,NotAFile,2/21/14 16:55,                   ,,4135 12248 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3386.0000 10370.0000 3764.0000 822.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,101.1033,0.238,0.216,0.571,0.523,0.751,0.635,0.782,0.803,0.845,0.685,0.709,0.592,0.746,0.681,0.614,0.832,0.793,0.973,0.823,1.118,0.96,1.862,2.8,3.491,1.215,1.762,1.907,1.767,1.512,1.184,1.785,1.635,1.788,2.051,1.827,1.99,1.423,1.895,1.422,1.257,1.573,1.644,1.761,1.91,2.496,1.783,1.548,1.776,2.598,1.47,2.246,1.139,1.746,1.761,1.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7C,A,7C-A,MT-ABLA-L-7C-A,,,2013,0,0,0,0,0,81,RINGWIDTH,1,NotAFile,2/24/14 9:51,                   ,,2481 10042 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1628.0000 2556.0000 1796.0000 9798.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,153.2919,0.687,0.714,1.302,1.109,1.152,0.847,1.382,1.48,1.502,1.122,1.672,1.185,1.417,1.587,1.692,1.672,1.566,1.587,1.501,1.775,1.479,1.588,1.566,1.968,0.676,1.332,1.519,1.26,1.241,1.453,1.39,1.1,1.735,1.27,1.714,1.865,1.411,1.76,1.141,0.846,1.227,1.481,1.777,1.967,2.411,1.268,1.562,2.237,2.448,1.883,2.709,1.881,1.84,2.01,2.094,2.223,2.544,2.667,2.642,1.738,1.654,1.403,2.487,2.169,2.436,2.282,2.064,1.67,1.624,1.431,2.822,2.477,1.984,1.692,1.67,1.868,1.492,1.682,2.154,1.998,2.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7C,B,7C-B,MT-ABLA-L-7C-B,,,2013,0,0,0,0,0,84,RINGWIDTH,1,NotAFile,2/24/14 9:51,                   ,,2481 10042 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],285.0000 3042.0000 315.0000 9186.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,130.0172,0.379,0.316,0.401,0.338,0.528,0.528,0.504,0.626,0.72,0.72,1.111,0.864,0.988,0.99,1.111,1.336,1.277,1.273,1.064,1.655,1.324,1.362,1.235,1.235,0.35,0.993,0.91,0.91,1.054,1.422,1.383,1.152,2.126,1.553,1.891,2.319,1.918,1.985,1.453,0.936,1.555,1.605,2.141,1.767,1.955,1.273,1.521,2.141,2.944,1.775,2.37,1.759,1.77,1.955,2.038,2.079,2.272,2.309,1.999,1.2,1.276,1.378,2.531,1.886,2.165,2.068,1.754,1.713,1.206,1.037,2.137,1.945,1.634,1.283,1.261,1.513,1.205,1.332,1.495,1.869,1.36,1.371,1.16,1.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7N,B,7N-B,MT-ABLA-L-7N-B,,,2013,0,0,0,0,0,71,RINGWIDTH,1,NotAFile,2/24/14 10:10,                   ,,2106 9353 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],344.0000 7968.0000 336.0000 832.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,151.0079,0.339,0.485,0.412,0.54,0.423,0.442,1.131,1.064,1.264,1.295,1.235,1.474,0.887,0.761,0.623,1.214,1.519,1.627,1.622,1.6,1.831,1.437,1.648,1.267,1.576,1.775,1.705,1.753,1.868,1.83,1.501,2.031,1.883,1.754,2.008,1.691,1.689,1.204,1.242,1.583,1.485,1.867,1.848,2.122,1.759,1.933,2.098,2.289,2.005,2.9,2.268,2.444,2.588,2.388,2.571,2.894,3.438,2.352,1.785,1.481,1.209,1.378,1.241,1.495,1.115,0.868,0.67,0.993,2.011,4.858,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7N,A,7N-A,MT-ABLA-L-7N-A,,,2013,0,0,0,0,0,90,RINGWIDTH,1,NotAFile,2/24/14 10:10,                   ,,2106 9353 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1764.0000 6318.0000 1722.0000 279.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,127.7968,0.209,0.17,0.296,0.126,0.126,0.234,0.259,0.246,0.378,0.362,0.483,0.529,0.701,0.789,0.795,1.02,1.026,1.316,1.168,1.406,1.163,1.818,1.663,1.213,1.25,1.104,1.396,1.217,1.202,1.012,1.137,1.154,1.093,1.179,0.716,1.245,1.182,1.318,1.49,1.65,1.735,1.426,1.946,1.028,1.564,2.412,2.442,2.073,3.12,2.364,1.9,2.189,2.434,3.321,2.091,2.096,1.715,1.597,1.4,1.139,1.379,1.004,1.142,1.025,1.323,1.258,1.501,1.554,2.176,1.965,1.458,0.993,1.329,1.459,1.544,1.438,1.311,1.228,1.434,1.73,1.436,2.405,1.301,2.22,1.763,1.231,0.908,1.489,3.738,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7N,A,7N-A,MT-ABLA-L-7N-A,,,2013,0,0,0,0,0,91,RINGWIDTH,1,NotAFile,2/24/14 12:00,                   ,,4213 20006 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],624.0000 5344.0000 816.0000 17424.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,127.831,0.046,0.171,0.164,0.302,0.088,0.156,0.222,0.264,0.264,0.38,0.354,0.529,0.512,0.725,0.808,0.774,1.014,1.034,1.29,1.16,1.389,1.17,1.815,1.667,1.227,1.286,1.072,1.355,1.213,1.212,1.011,1.135,1.147,1.086,1.148,0.729,1.245,1.157,1.347,1.463,1.649,1.734,1.449,1.978,1.005,1.576,2.412,2.444,2.106,3.121,2.335,1.933,2.169,2.391,3.282,2.088,2.079,1.723,1.581,1.44,1.163,1.425,0.926,1.183,1.037,1.344,1.291,1.502,1.51,2.186,1.982,1.435,0.992,1.352,1.448,1.523,1.439,1.354,1.174,1.448,1.71,1.467,2.364,1.31,2.186,1.775,1.279,0.846,1.537,2.556,2.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,7N,B,7N-B,MT-ABLA-L-7N-B,,,2013,0,0,0,0,0,70,RINGWIDTH,1,NotAFile,2/24/14 12:00,                   ,,4213 20006 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3352.0000 5680.0000 3664.0000 19640.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,147.7433,0.232,0.243,0.391,0.416,0.576,0.813,1.145,1.135,1.235,1.274,1.235,1.499,0.867,0.761,0.664,1.162,1.522,1.628,1.623,1.62,1.819,1.439,1.587,1.343,1.587,1.809,1.693,1.756,1.886,1.826,1.481,2.051,1.865,1.742,1.999,1.713,1.649,1.22,1.21,1.568,1.485,1.857,1.829,2.157,1.722,1.951,2.098,2.276,2.024,2.951,2.291,2.489,2.76,2.428,2.633,3.051,3.476,2.202,1.637,1.364,1.127,1.518,1.28,1.498,1.045,0.91,0.639,1.065,2.543,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,8N,A,8N-A,MT-ABLA-L-8N-A,,,2013,0,0,0,0,0,76,RINGWIDTH,1,NotAFile,2/24/14 12:17,                   ,,2106 4273 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],348.0000 3424.0000 344.0000 880.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,53.8347,0.162,0.099,0.461,0.462,0.757,0.548,0.588,0.588,0.651,0.478,0.709,0.414,0.44,0.565,0.377,0.356,0.334,0.314,0.335,0.461,0.546,0.714,0.42,0.693,0.145,0.519,0.374,0.229,0.312,0.435,0.351,0.432,0.662,0.494,0.494,0.452,0.391,0.432,0.434,0.395,0.519,0.494,0.494,0.496,0.675,0.488,0.528,0.61,0.736,0.552,0.884,0.579,0.641,0.782,1.199,0.975,0.833,0.961,1.158,0.807,0.989,0.908,1.271,0.941,0.777,0.801,0.713,0.775,1.361,1.292,1.783,1.506,0.935,0.927,0.789,1.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,ABLA,L,8N,B,8N-B,MT-ABLA-L-8N-B,,,2013,0,0,0,0,0,89,RINGWIDTH,1,NotAFile,2/24/14 12:17,                   ,,2106 4273 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1857.0000 4080.0000 1722.0000 234.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,81.4366,0.118,0.265,0.929,0.798,1.266,1.047,1.354,1.168,0.562,0.711,0.587,0.358,0.295,0.317,0.198,0.429,0.506,0.519,0.61,0.856,0.734,0.704,0.566,0.913,0.314,0.841,0.825,0.572,0.605,0.82,0.726,0.656,0.622,0.633,0.873,0.628,0.488,0.48,0.488,0.466,0.66,0.579,0.525,0.485,0.887,0.568,0.628,0.695,0.933,0.594,1.03,0.665,0.86,0.842,1.097,1.15,1.21,1.263,1.51,1.06,1.63,2.288,2.477,2.133,1.961,1.578,1.45,1.104,1.202,1.04,1.652,1.467,0.938,0.793,0.755,0.983,0.841,0.705,1.019,0.918,0.857,0.841,0.664,0.571,0.615,0.928,1.316,1.27,1.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
