Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,03N,A,03N-A,MT-TSHE-M-03N-A,,,2013,0,0,0,0,0,81,RINGWIDTH,1,NotAFile,2/4/14 16:56,                   ,,2047 7305 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],379.3333 6969.3333 434.3333 142.3333  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,144.3254,1.29,1.083,1.211,1.227,1.062,1.624,1.393,0.828,1.076,0.942,0.827,0.894,1.514,1.49,0.737,0.851,0.399,0.462,1.243,1.834,1.707,2.194,0.845,0.845,1.519,1.545,1.547,0.868,1.247,1.989,1.795,2.49,1.631,1.961,2.902,2.753,3.903,1.443,1.649,1.914,2.565,2.048,1.429,1.174,0.838,1.117,1.755,1.311,1.829,0.862,0.967,1.009,1.05,0.399,0.864,1.753,2.009,1.585,1.558,2.015,0.78,1.354,1.733,0.587,1.439,1.786,2.155,2.444,1.948,2.08,1.91,2.325,2.215,1.999,2.342,1.912,1.923,1.114,1.563,1.469,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,03N,B,03N-B,MT-TSHE-M-03N-B,,,2013,0,0,0,0,0,60,RINGWIDTH,1,NotAFile,2/4/14 16:56,                   ,,2047 7305 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1815.0000 6651.5000 1861.5000 2287.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,92.3642,0.919,0.794,0.809,0.958,1.509,1.056,0.887,0.821,1.057,0.852,1.053,1.145,1.865,2.298,1.241,2.255,1.247,1.273,2.259,2.157,2.552,1.726,0.671,0.837,1.715,2.06,1.484,1.247,1.402,1.616,1.396,1.693,0.98,1.379,2.603,1.681,1.47,0.711,0.886,1.17,1.334,1.74,1.874,3.209,1.509,1.326,2.288,1.387,1.075,0.606,0.76,0.903,1.396,1.745,1.406,1.539,1.335,2.112,2.087,1.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,04C,A,04C-A,MT-TSHE-M-04C-A,,,2013,0,0,0,0,0,103,RINGWIDTH,1,NotAFile,2/4/14 17:37,                   ,,2047 12287 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],527.0000 6410.5000 544.5000 1163.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,111.0451,0.614,0.451,0.607,0.535,0.684,0.807,1.061,1.037,1.177,0.896,1.213,0.949,0.744,0.903,0.923,1.104,0.553,0.837,0.612,1.17,0.873,1.114,0.593,1.1,0.592,0.959,0.789,1.086,0.952,1.012,1.151,1.23,1.193,0.896,0.865,1.308,1.099,1.261,0.818,0.753,0.923,0.832,1.191,1.22,0.719,0.642,0.832,0.981,0.852,1.121,1.007,0.995,0.825,0.91,0.974,0.91,0.783,0.74,1.268,0.971,1.248,0.953,0.903,1.163,1.31,0.887,1.046,0.98,0.943,0.712,0.956,0.669,0.544,0.586,0.566,0.43,0.367,0.333,0.246,0.862,0.334,1.12,1.096,0.952,0.872,0.863,0.897,0.655,0.909,1.042,1.146,0.849,1.462,1.249,1.857,1.264,1.734,1.714,1.567,1.37,1.316,1.592,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,04N,A,04N-A,MT-TSHE-M-04N-A,,,2013,0,0,0,0,0,63,RINGWIDTH,1,NotAFile,2/4/14 17:37,                   ,,2047 12287 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1734.6667 5903.6667 1763.0000 646.3333  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,111.2542,0.861,0.499,0.451,0.868,0.873,1.113,1.593,1.394,1.276,1.12,1.65,1.227,1.31,1.531,1.505,1.548,1.268,1.156,1.35,1.813,1.835,1.917,0.993,0.75,1.928,1.673,1.342,0.975,1.67,1.73,1.802,2.084,1.749,2.172,2.503,1.686,1.62,1.273,1.272,1.974,1.334,1.465,1.53,1.209,1.399,1.704,1.811,1.712,1.703,1.455,1.04,1.029,1.076,1.679,1.367,1.167,1.008,1.415,0.796,1.332,0.778,0.799,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,04N,B,04N-B,MT-TSHE-M-04N-B,,,2013,0,0,0,0,0,62,RINGWIDTH,1,NotAFile,2/4/14 17:37,                   ,,2047 12287 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1727.3333 6015.0000 1755.3333 11505.6667  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,116.1917,0.296,0.281,0.525,0.597,0.818,0.795,1.099,1.583,1.346,1.615,1.543,1.976,2.295,2.564,2.369,1.468,1.886,2.448,2.015,1.703,1.945,1.207,1.107,2.144,1.86,1.82,1.197,1.7,1.948,1.728,2.047,1.236,1.563,1.517,1.654,1.393,1.154,1.219,1.314,1.158,1.428,1.583,1.317,1.46,1.536,1.584,1.376,1.79,1.602,1.265,1.387,1.488,1.421,1.542,1.096,0.791,1.114,0.918,1.839,1.502,2.094,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,05C,A,05C-A,MT-TSHE-M-05C-A,,,2013,0,0,0,0,0,98,RINGWIDTH,1,NotAFile,2/5/14 11:00,                   ,,886 11696 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],404.0000 5004.0000 418.0000 454.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,96.2849,0.223,0.144,0.205,0.226,0.205,0.37,0.375,0.354,0.46,0.394,0.477,0.653,0.64,0.645,0.836,0.858,0.668,0.671,0.558,0.837,0.726,0.955,0.527,0.785,0.525,0.534,0.596,0.702,0.626,0.816,0.847,1.12,1.043,0.758,0.658,1.276,0.826,1.142,0.603,0.587,0.67,0.544,0.586,0.503,0.396,0.519,0.641,0.71,0.413,0.805,0.611,0.57,0.922,1.032,1.752,1.806,1.083,0.994,1.479,1.035,1.445,1.544,1.725,1.315,1.397,1.253,0.909,1.115,1.26,1.147,0.733,1.338,1.168,1.044,1.287,2.042,0.867,0.969,1.044,1.245,1.127,0.676,1.3,1.407,1.375,1.735,1.439,1.752,1.565,1.247,1.328,0.889,1.477,1.467,1.802,2.281,2.811,0.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,05C,B,05C-B,MT-TSHE-M-05C-B,,,2013,0,0,0,0,0,98,RINGWIDTH,1,NotAFile,2/5/14 11:00,                   ,,886 11696 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],402.0000 6064.0000 430.0000 11496.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,114.4001,0.158,0.178,0.262,0.359,0.313,0.356,0.459,0.548,0.441,0.61,0.856,0.772,0.854,1.06,1.009,1.392,1.159,1.055,1.215,1.194,0.943,0.971,0.846,0.95,0.634,1.35,0.946,0.904,0.524,0.712,1.068,0.967,1.32,0.985,1.206,1.759,1.167,1.392,0.921,1.014,1.468,1.426,1.55,1.469,1.392,1.064,1.31,1.601,1.04,1.393,1.247,0.939,1.341,1.366,1.015,1.055,0.936,0.976,1.77,1.302,1.49,1.31,1.276,1.009,1.328,1.115,1.81,1.558,1.752,1.712,1.143,1.429,1.071,1.163,1.256,1.173,1.379,1.235,0.988,1.376,1.126,1.051,1.126,1.521,1.671,1.525,1.255,1.555,1.224,0.666,0.848,0.502,0.746,0.727,1.442,1.685,2.693,1.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,05N,A,05N-A,MT-TSHE-M-05N-A,,,2013,0,0,0,0,0,82,RINGWIDTH,1,NotAFile,2/5/14 11:18,                   ,,827 12189 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],394.0000 6178.0000 342.0000 318.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,124.0107,1.279,1.854,1.248,1.094,1.023,1.187,1.125,1.783,1.583,1.291,1.196,1.279,1.121,1.229,1.04,1.372,2.177,2.124,1.509,1.207,1.588,1.5,1.692,1.885,1.445,1.242,1.486,1.21,1.547,1.358,1.71,1.709,2.502,2.499,2.311,1.774,2.059,1.648,1.964,1.32,1.513,1.63,1.798,1.746,1.628,1.841,1.618,1.375,1.708,1.452,0.947,1.24,0.918,1.086,1.025,1.022,1.338,1.139,1.016,1.467,1.196,1.52,1.393,1.146,1.3,1.275,1.23,0.946,1.042,1.278,1.886,2.507,1.782,0.986,0.823,0.544,0.695,0.689,0.596,0.428,1.589,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,05N,B,05N-B,MT-TSHE-M-05C-B,,,2013,0,0,0,0,0,82,RINGWIDTH,1,NotAFile,2/5/14 11:18,                   ,,827 12189 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],388.0000 6370.0000 450.0000 11830.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,115.5487,0.984,1.679,0.909,1.167,1.202,0.867,0.929,1.309,1.664,1.434,1.473,1.46,1.29,1.162,1.061,1.685,1.799,1.353,1.436,1.877,1.56,1.302,1.449,1.391,1.425,0.698,1.333,1.328,1.253,0.889,1.375,1.587,1.841,2.01,1.735,2,2.065,1.642,1.579,1.37,1.497,1.602,1.51,1.636,1.677,1.949,1.57,1.609,1.905,1.405,1.216,1.153,0.881,1.094,1.139,1.296,0.982,1.094,1.094,1.43,0.968,1.204,1.022,1.069,1.184,1.227,1.375,1.893,2.556,1.209,1.584,2.119,1.01,0.704,0.574,0.491,0.727,1.232,1.239,0.487,1.472,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,06N,B,06N-B,MT-TSHE-M-06N-B,,,2013,0,0,0,0,0,67,RINGWIDTH,1,NotAFile,2/5/14 11:38,                   ,,748 12189 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],328.0000 5330.0000 324.0000 278.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,106.5371,1.174,1.29,1.238,0.835,1.406,1.353,0.888,0.992,1.046,0.772,0.876,1.253,1.134,1.206,1.344,1.758,2.507,2.052,1.544,1.522,2.511,2.412,3.06,2.849,2.05,0.995,1.894,1.752,1.54,1.172,1.82,2.55,2.202,1.803,1.522,1.226,1.333,1.227,1.574,1.035,1.24,1.502,1.261,1.501,1.165,1.239,1.24,1.276,2.199,1.789,1.422,1.587,1.017,1.07,1.073,0.975,0.895,0.932,0.779,1.268,1.234,1.02,1.763,1.235,1.647,1.631,1.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,06N,A,06N-A,MT-TSHE-M-06N-A,,,2013,0,0,0,0,0,61,RINGWIDTH,1,NotAFile,2/5/14 11:38,                   ,,748 12189 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],312.0000 6728.0000 360.0000 12054.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,112.7102,0.465,0.956,0.93,0.698,1.1,0.783,0.973,1.502,1.775,1.308,1.099,1.403,1.09,1.222,1.541,1.541,2.221,2.168,2.666,2.619,2.962,2.882,4.077,2.437,2.046,0.903,2.003,2.333,2.242,1.372,1.877,3.193,1.931,2.811,2.318,2.145,2.374,1.988,2.124,1.465,1.431,1.799,1.733,2.072,2.193,2.189,1.565,1.715,2.708,2.1,1.56,2.531,1.178,1.242,1.395,1.286,1.217,1.374,0.931,1.649,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,06C,A,06C-A,MT-TSHE-M-06C-A,,,2013,0,0,0,0,0,75,RINGWIDTH,1,NotAFile,2/5/14 11:52,                   ,,728 12543 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],377.0000 6106.0000 408.0000 58.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,127.9859,0.804,0.879,0.737,0.582,0.88,0.961,1.049,1.725,2.241,1.375,1.396,1.799,1.839,1.8,2.156,2.555,3.106,1.967,2.07,1.23,2.386,1.834,2.179,2.275,1.388,0.358,1.944,1.576,1.725,1.252,1.909,2.311,2.179,2.713,1.784,1.804,1.578,1.612,1.359,1.215,1.335,1.686,1.609,2.212,2.053,1.465,1.42,1.581,2.235,1.737,1.528,1.469,1.07,1.09,1.207,1.315,1.371,1.191,0.636,1.615,1.38,1.618,1.421,1.417,1.669,1.449,1.416,1.052,1.247,1.13,1.108,1.12,0.999,0.521,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,06C,C,06C-C,MT-TSHE-M-06C-C,,,2013,0,0,0,0,0,64,RINGWIDTH,1,NotAFile,2/5/14 12:13,                   ,,728 8959 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],434.0000 7260.0000 286.0000 1018.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,132.1264,0.651,0.594,0.651,0.723,0.74,0.653,0.908,1.463,0.966,1.435,1.205,1.119,1.12,1.139,1.361,1.756,1.49,1.682,1.461,2.325,2.418,2.322,1.932,1.141,0.604,1.997,1.688,1.713,1.432,2.11,2.164,1.864,2.626,1.57,1.901,1.61,1.607,1.684,1.317,1.77,2.019,2.04,2.492,2.715,3.041,1.699,2.137,2.769,3.038,2.707,2.727,1.35,1.617,1.66,1.801,2.326,2.283,1.299,2.9,3.577,2.58,5.993,4.386,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,07N,A,07N-A,MT-TSHE-M-7N-A,,,2013,0,0,0,0,0,70,RINGWIDTH,1,NotAFile,2/6/14 11:42,                   ,,1240 13370 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],528.0000 6552.0000 504.0000 736.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,123.1295,1.496,0.846,1.224,0.698,1.037,1.227,1.29,1.206,3.068,1.432,1.331,1.543,1.86,1.604,1.862,1.524,0.971,0.927,0.9,0.727,0.934,0.555,0.393,0.457,1.267,1.077,1.178,1.007,1.369,1.807,1.627,1.894,1.315,1.13,1.089,1.386,2.001,1.274,1.25,1.532,1.694,2.225,2.006,1.51,1.734,1.53,1.883,1.362,1.602,1.465,0.969,1.261,1.264,1.15,1.051,0.795,0.903,1.705,1.624,1.833,1.16,1.307,1.729,2.165,2.011,1.67,1.957,1.839,2.402,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,07N,B,07N-B,MT-TSHE-M-7N-B,,,2013,0,0,0,0,0,70,RINGWIDTH,1,NotAFile,2/6/14 11:42,                   ,,1240 13370 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],528.0000 6553.5000 570.5000 13195.5000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,140.5569,2.105,1.579,1.561,1.775,1.519,1.87,2.01,1.905,1.593,1.693,1.754,1.277,1.375,1.705,2.134,1.627,1.413,1.899,1.786,1.407,1.354,1.016,0.487,0.4,2.16,2.261,2.155,1.268,1.883,2.474,1.945,1.966,2.328,1.756,2.095,1.628,2.217,2.27,2.284,2.183,2.354,2.342,2.284,1.882,1.836,1.631,2.082,1.718,1.927,1.826,1.135,1.304,1.45,1.107,1.109,1.093,0.898,1.866,1.509,1.99,1.308,1.311,1.607,1.702,1.558,1.249,2.027,1.47,1.833,1.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,07N,A,07N-A,MT-TSHE-M-7N-A,,,2013,0,0,0,0,0,70,RINGWIDTH,1,MT-TSHE-M-7N-A+B.tif,2/6/14 11:52,                   ,,1240 13370 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],528.0000 6552.0000 504.0000 736.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,123.1295,1.496,0.846,1.224,0.698,1.037,1.227,1.29,1.206,3.068,1.432,1.331,1.543,1.86,1.604,1.862,1.524,0.971,0.927,0.9,0.727,0.934,0.555,0.393,0.457,1.267,1.077,1.178,1.007,1.369,1.807,1.627,1.894,1.315,1.13,1.089,1.386,2.001,1.274,1.25,1.532,1.694,2.225,2.006,1.51,1.734,1.53,1.883,1.362,1.602,1.465,0.969,1.261,1.264,1.15,1.051,0.795,0.903,1.705,1.624,1.833,1.16,1.307,1.729,2.165,2.011,1.67,1.957,1.839,2.402,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,TSHE,M,07N,B,07N-B,MT-TSHE-M-7N-B,,,2013,0,0,0,0,0,70,RINGWIDTH,1,MT-TSHE-M-7N-A+B.tif,2/6/14 11:52,                   ,,1240 13370 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],528.0000 6553.5000 570.5000 13195.5000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,140.5569,2.105,1.579,1.561,1.775,1.519,1.87,2.01,1.905,1.593,1.693,1.754,1.277,1.375,1.705,2.134,1.627,1.413,1.899,1.786,1.407,1.354,1.016,0.487,0.4,2.16,2.261,2.155,1.268,1.883,2.474,1.945,1.966,2.328,1.756,2.095,1.628,2.217,2.27,2.284,2.183,2.354,2.342,2.284,1.882,1.836,1.631,2.082,1.718,1.927,1.826,1.135,1.304,1.45,1.107,1.109,1.093,0.898,1.866,1.509,1.99,1.308,1.311,1.607,1.702,1.558,1.249,2.027,1.47,1.833,1.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
