Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,01N,A,01N-A,MT-PSME-L-1N-A,,,2013,0,0,0,0,0,199,RINGWIDTH,1,NotAFile,2/11/14 8:58,                   ,,3229 10790 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],462.0000 9816.0000 528.0000 648.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,194.0128,0.074,0.142,0.296,0.55,0.401,0.317,0.38,0.379,0.419,0.163,0.256,0.248,0.207,0.186,0.207,0.161,0.124,0.155,0.161,0.269,0.268,0.268,0.33,0.35,0.247,0.432,0.435,0.435,0.312,0.604,0.647,0.543,0.541,0.225,0.47,0.491,0.452,0.474,0.371,0.293,0.38,0.357,0.317,0.634,0.487,0.402,0.571,0.719,0.655,0.632,0.654,0.486,0.507,0.487,0.635,0.571,0.529,0.487,0.577,0.46,0.719,0.571,0.634,0.909,0.466,0.529,0.444,0.444,0.466,0.36,0.465,0.402,0.296,0.461,0.279,0.487,0.317,0.338,0.401,0.423,0.422,0.444,0.355,0.322,0.671,0.514,0.592,0.381,0.528,0.444,0.444,0.38,0.443,0.422,0.633,0.549,0.782,1.159,0.865,1.015,1,0.691,0.804,0.825,0.973,1.078,0.909,0.423,0.571,0.823,0.887,0.782,1.163,1.163,1.014,1.034,0.634,0.93,0.989,0.926,1.179,1.158,1.221,1.353,1.386,2.638,1.249,1.445,1.536,0.947,0.991,1.12,1.648,1.117,1.455,1.225,1.999,1.684,1.443,1.066,1.336,1.213,1.049,1.112,0.928,1.394,1.206,1.523,1.12,1.078,1.309,1.33,2.067,1.904,1.82,2.56,2.179,1.879,1.839,1.373,1.243,1.012,1.518,1.454,1.537,1.829,1.111,1.532,1.954,1.867,1.872,2.05,3.083,3.227,3.133,1.614,2.264,2.699,2.276,2.508,2.263,1.741,1.339,1.366,1.57,1.443,1.505,1.744,2.018,1.413,1.208,1.454,1.495,1.811,1.966,1.779,1.377,1.957,1.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,01N,B,01N-B,MT-PSME-L-1N-B,,,2013,0,0,0,0,0,182,RINGWIDTH,1,NotAFile,2/11/14 8:58,                   ,,3229 10790 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1911.0000 9240.0000 2058.0000 255.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,190.1606,0.105,0.205,0.402,0.275,0.253,0.211,0.232,0.232,0.357,0.232,0.443,0.378,0.252,0.315,0.21,0.168,0.147,0.188,0.167,0.313,0.188,0.188,0.313,0.459,0.392,0.383,0.394,0.425,0.334,0.689,0.667,0.624,0.538,0.331,0.537,0.474,0.59,0.592,0.471,0.451,0.505,0.425,0.426,0.788,0.546,0.427,0.815,1.003,0.725,0.69,0.707,0.642,0.753,0.697,0.952,0.849,0.704,0.559,0.745,0.414,0.828,0.683,0.93,1.237,0.985,1.091,0.856,0.645,0.751,0.63,1.09,0.785,0.657,0.71,0.563,0.624,0.456,0.414,0.43,0.61,0.712,0.59,0.553,0.699,1.177,0.689,0.725,0.476,0.838,0.575,0.5,0.582,0.824,0.697,1.017,0.962,1.748,2.234,1.467,1.402,1.643,1.525,1.518,1.593,1.366,1.596,1.176,0.505,0.757,1.023,0.841,0.993,1.724,1.706,1.078,0.989,0.701,1.11,1.222,0.843,0.864,0.967,0.657,0.861,1.016,1.968,1.417,1.655,1.899,1.331,1.44,1.417,1.866,1.411,1.396,1.499,2.56,1.777,1.544,1.098,1.202,1.059,1.057,1.247,0.782,1.587,1.29,1.629,1.056,1.122,1.236,1.405,2.197,1.863,1.458,1.939,2.235,2.369,1.84,1.431,1.418,1.514,2.224,1.769,1.194,1.482,1.14,1.658,1.747,1.505,1.594,1.464,2.88,3.875,3.771,2.04,2.818,2.3,1.998,1.683,1.329,1.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,01C,A,01C-A,MT-PSME-L-1C-A,,,2013,0,0,0,0,0,187,RINGWIDTH,1,NotAFile,2/11/14 9:37,                   ,,3229 10475 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],552.0000 9750.0000 600.0000 447.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,196.8672,0.388,0.29,0.353,0.56,0.497,0.519,0.438,0.523,0.418,0.315,0.358,0.42,0.484,0.421,0.4,0.42,0.336,0.335,0.396,0.622,0.519,0.436,0.392,0.619,0.495,0.599,0.674,0.669,0.367,0.71,0.633,0.595,0.391,0.434,0.539,0.492,0.481,0.289,0.379,0.271,0.439,0.397,0.396,0.748,0.628,0.628,0.753,0.877,0.834,0.67,0.75,0.589,0.568,0.647,1.005,0.968,0.976,0.633,0.632,0.547,0.805,0.686,0.784,1.209,0.7,0.651,0.581,0.492,0.682,0.672,0.775,0.736,0.673,0.631,0.404,0.719,0.614,0.388,0.645,0.59,0.8,0.716,0.505,0.526,0.62,0.505,0.57,0.371,0.631,0.742,0.782,0.761,0.823,0.485,0.866,0.783,1.311,1.891,1.705,1.384,1.596,1.533,1.621,1.702,1.81,1.499,1.27,1.067,1.175,1.184,1.036,1.353,1.734,1.206,1.227,1.405,0.964,1.206,1.439,1.119,1.587,1.276,1.301,1.733,1.46,1.629,1.686,1.769,2.42,2.123,1.794,1.398,1.524,1.676,1.49,1.817,1.858,1.596,1.358,1.404,1.434,1.135,1.076,0.947,0.97,1.697,1.343,1.431,1.246,1.3,0.901,1.282,1.376,1.444,1.06,1.674,1.526,1.483,1.23,1.213,1.209,1.02,1.163,1.171,0.907,1.026,0.781,0.879,0.834,0.887,0.789,0.624,1.052,1.286,1.526,1.366,1.509,1.543,1.964,2.037,1.584,1.784,1.204,1.613,2.204,1.791,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,01C,B,01C-B,MT-PSME-L-1C-B,,,2013,0,0,0,0,0,116,RINGWIDTH,1,NotAFile,2/11/14 9:37,                   ,,3229 10475 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],2086.0000 9516.0000 2164.0000 1020.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,179.7949,0.169,0.145,0.19,0.169,0.254,0.466,0.614,0.762,0.656,0.571,0.781,0.845,0.971,0.908,1.121,0.909,0.929,0.866,1.415,1.246,0.889,0.677,1.481,1.016,1.206,1.734,1.628,0.571,0.994,0.994,0.951,1.118,0.905,1.385,1.217,0.834,0.858,0.726,0.705,1.318,1.149,0.812,1.753,2.007,1.385,1.595,2.455,2.749,2.014,1.72,1.112,1.427,1.427,1.783,1.547,1.401,1.007,0.989,0.779,1.452,1.473,1.999,2.188,1.62,1.599,1.518,1.437,1.521,1.204,1.711,1.922,1.625,1.561,1.793,2.404,1.708,0.991,1.479,2.197,2.251,1.641,1.729,1.518,1.679,1.238,1.427,0.671,1.091,1.175,1.301,1.275,1.464,0.983,1.464,1.446,2.261,3.832,4.848,3.402,3.499,3.618,4.126,3.428,4.613,3.996,3.36,2.092,1.291,1.452,1.176,1.788,1.917,2.33,0.986,1.137,1.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,02N,A,02N-A,MT-PSME-L-2N-A,,,2013,0,0,0,0,0,137,RINGWIDTH,1,NotAFile,2/11/14 9:57,                   ,,3229 6399 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],592.0000 5656.0000 656.0000 1244.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,93.3739,0.755,0.385,0.783,0.775,0.677,0.722,0.949,0.863,1.064,0.714,0.445,0.763,0.625,0.708,0.812,0.918,0.938,0.979,1.272,1.757,1.03,0.92,1.296,1.326,0.696,0.518,0.571,0.554,0.598,1.049,0.601,0.849,0.778,0.501,0.665,0.869,0.744,0.618,0.476,0.394,0.423,0.438,0.408,0.55,0.548,0.404,0.63,1.537,0.796,0.63,0.499,0.571,0.707,0.581,0.877,0.675,0.615,0.495,0.453,0.349,0.697,0.55,0.718,1.16,0.932,0.995,0.637,0.559,0.518,0.351,0.392,0.454,0.269,0.352,0.289,0.415,0.353,0.224,0.337,0.312,0.645,0.477,0.472,0.459,0.518,0.415,0.373,0.27,0.29,0.295,0.191,0.162,0.333,0.251,0.418,0.4,0.671,0.69,0.502,0.774,0.757,0.519,0.535,0.557,0.663,0.628,0.586,0.376,0.542,0.566,0.78,0.844,1.014,0.969,0.822,0.91,0.866,0.951,1.225,1.116,1.162,0.738,1.503,0.718,0.501,0.465,0.66,0.594,0.492,0.435,0.498,0.414,0.83,0.74,0.787,0.851,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,02N,B,02N-B,MT-PSME-L-2N-B,,,2013,0,0,0,0,0,101,RINGWIDTH,1,NotAFile,2/11/14 9:57,                   ,,3229 6399 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],2098.0000 5748.5000 2139.5000 2940.5000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,59.4277,0.565,0.352,0.782,0.622,0.479,0.536,0.787,0.735,0.613,0.413,0.26,0.514,0.489,0.797,0.603,0.832,0.961,1.451,0.899,1.17,0.631,0.551,0.61,0.864,0.528,0.485,0.831,0.979,0.656,1.04,0.892,0.988,0.632,0.587,0.767,0.653,0.4,0.474,0.33,0.338,0.444,0.444,0.317,0.444,0.429,0.396,0.761,1.066,0.899,0.655,0.635,0.439,0.398,0.419,0.797,0.794,0.715,0.485,0.529,0.381,0.634,0.655,1.159,1.534,0.656,0.738,0.805,0.614,0.674,0.672,0.931,0.974,0.61,0.767,0.527,0.489,0.285,0.204,0.224,0.206,0.166,0.144,0.102,0.107,0.104,0.116,0.216,0.134,0.157,0.114,0.101,0.131,0.168,0.304,0.334,0.872,0.912,0.559,0.513,0.545,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,02C,A,02C-A,MT-PSME-L-2C-A,,,2013,0,0,0,0,0,202,RINGWIDTH,1,NotAFile,2/11/14 10:14,                   ,,2599 9944 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],388.0000 7588.0000 316.0000 792.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,143.821,0.138,0.693,0.611,0.844,1.097,0.944,0.801,0.907,0.885,1.096,0.717,0.822,1.223,0.887,1.31,1.374,1.529,1.369,1.568,1.745,1.498,1.103,0.862,1.145,1.39,0.977,1.158,0.977,1.434,1.092,1.384,1.438,1.163,1.655,0.904,0.931,0.967,0.618,0.825,0.614,0.613,0.579,0.5,0.726,0.796,0.634,0.762,0.845,0.993,0.652,0.805,0.824,0.845,0.888,1.037,1.016,0.929,0.991,0.926,1.073,0.947,1.243,1.012,0.923,1.195,0.921,0.965,0.782,0.864,0.762,0.569,0.843,0.968,0.694,0.528,0.338,0.443,0.38,0.296,0.275,0.36,0.36,0.338,0.254,0.338,0.359,0.38,0.317,0.21,0.337,0.337,0.253,0.253,0.231,0.21,0.253,0.253,0.295,0.379,0.4,0.441,0.462,0.378,0.315,0.482,0.587,0.399,0.506,0.401,0.485,0.401,0.506,0.654,0.76,0.717,0.597,0.636,0.456,0.56,0.539,0.462,0.482,0.316,0.233,0.212,0.169,0.233,0.19,0.212,0.317,0.422,0.36,0.36,0.296,0.337,0.464,0.507,0.549,0.296,0.253,0.253,0.275,0.253,0.38,0.316,0.168,0.379,0.401,0.401,0.338,0.38,0.337,0.317,0.422,0.401,0.57,0.526,0.439,0.415,0.371,0.227,0.247,0.249,0.375,0.39,0.492,0.595,0.328,0.513,0.513,0.572,0.447,0.425,0.914,1.223,1.365,0.838,0.965,0.934,0.684,0.477,0.422,0.542,0.495,0.814,0.786,0.881,1.155,1.175,0.86,0.584,0.455,0.682,0.775,0.974,0.992,0.699,0.521,0.682,0.851,0.917,0.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,02C,B,02C-B,MT-PSME-L-2C-B,,,2013,0,0,0,0,0,124,RINGWIDTH,1,NotAFile,2/11/14 10:14,                   ,,2599 9944 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1849.0000 9449.5000 1792.0000 5537.5000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,82.7922,0.713,0.629,0.918,0.85,0.746,0.746,0.995,1.042,1.12,0.588,0.734,0.928,0.825,1.1,0.991,1.121,0.884,0.9,0.925,0.773,0.659,0.654,0.761,0.824,0.482,0.766,0.677,0.719,0.589,0.884,0.779,0.63,0.713,0.527,0.45,0.645,0.402,0.655,0.549,0.444,0.486,0.389,0.563,0.707,0.52,0.633,0.636,0.842,0.675,0.819,0.91,0.727,0.689,0.649,0.703,0.785,0.836,0.71,0.862,0.851,0.791,0.64,0.594,0.916,0.795,0.771,0.804,0.893,0.809,0.723,0.777,0.924,0.774,0.728,0.578,0.83,0.725,0.528,0.585,0.661,0.738,0.797,0.543,0.696,0.621,0.65,0.47,0.24,0.355,0.372,0.444,0.421,0.474,0.358,0.435,0.417,0.618,0.732,0.556,0.48,0.553,0.389,0.336,0.353,0.391,0.358,0.436,0.248,0.246,0.262,0.402,0.455,0.443,0.401,0.412,0.252,0.216,0.358,0.336,0.259,0.276,0.296,0.264,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,03N,A,03N-A,MT-PSME-L-3N-A,,,2013,0,0,0,0,0,51,RINGWIDTH,1,NotAFile,2/11/14 10:30,                   ,,1772 13272 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],621.0000 7677.0000 339.0000 237.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,157.5533,1.682,2.498,2.909,3.32,2.263,1.565,1.926,2.074,2.872,2.406,1.961,2.509,2.15,2.608,2.571,3.539,3.06,2.524,2.476,4.001,3.358,2.666,2.402,4.322,3.554,3.278,3.362,3.454,2.159,2.543,2.942,2.397,3.376,2.887,2.625,3.094,2.237,2.576,1.819,1.708,1.833,1.743,1.899,1.83,2.351,1.645,1.92,2.693,2.804,2.551,3.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,L,03N,B,03N-B,MT-PSME-L-3N-B,,,2013,0,0,0,0,0,51,RINGWIDTH,1,NotAFile,2/11/14 10:30,                   ,,1772 13272 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],650.0000 7511.0000 774.0000 12911.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,114.3016,0.997,1.699,2.174,1.754,1.289,1.076,1.319,1.424,1.905,1.512,1.329,1.603,1.356,1.578,1.669,2.056,1.296,1.235,1.355,1.553,1.472,1.39,1.949,2.793,2.202,2.448,2.038,2.039,1.423,1.876,1.943,2.137,2.628,2.035,2.342,2.724,2.134,2.376,1.843,1.685,1.546,1.525,2.469,1.812,1.92,2.114,2.936,3.623,2.003,1.22,1.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
