Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,01N,A,01N-A,MT-PSME-M-1N-A,,,2013,0,0,0,0,0,102,RINGWIDTH,1,NotAFile,2/14/14 10:28,                   ,,4253 11873 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],716.0000 11268.0000 456.0000 1180.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,213.5468,0.086,0.105,0.126,0.19,0.107,0.21,0.173,0.209,0.167,0.359,0.401,0.275,0.381,0.55,1.163,1.227,1.714,1.714,1.989,2.179,2.539,3.131,3.702,2.496,2.137,1.754,2.395,1.706,2.001,2.843,2.533,2.623,2.053,1.735,2.412,2.047,2.069,1.396,1.375,1.459,1.459,1.896,1.667,1.818,1.965,1.9,2.66,2.638,2.488,3.202,2.068,2.137,2.116,1.86,2.389,1.984,1.778,2.243,2.293,2.201,2.022,2.262,2.659,2.286,2.536,2.751,3.851,2.645,2.687,3.096,3.316,2.982,2.467,2.53,2.931,2.626,1.974,2.03,2.174,1.807,1.927,1.638,1.577,1.591,2.181,2.221,1.384,1.98,1.687,2.035,1.531,1.899,1.355,1.631,1.287,1.405,1.694,1.993,1.872,1.942,1.955,2.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,01N,B,01N-B,MT-PSME-M-1N-B,,,2013,0,0,0,0,0,79,RINGWIDTH,1,NotAFile,2/14/14 10:28,                   ,,4253 11873 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3576.0000 9690.0000 3561.0000 381.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,196.9918,0.178,0.325,0.777,0.805,1.249,0.862,1.208,1.56,2.246,1.183,1.274,1.531,0.906,1.298,1.51,2.111,1.961,1.889,1.411,1.977,1.19,0.872,1.14,2.521,2.396,2.144,1.854,2.001,1.429,1.492,2.514,2.201,2.275,1.592,1.118,1.225,0.882,0.788,0.727,0.802,0.971,1.287,2.301,2.602,2.511,1.942,1.722,2.316,2.73,1.857,2.832,1.604,1.653,1.765,1.621,1.795,1.558,1.612,2.206,2.102,2.047,1.973,2.182,2.025,1.733,2.608,3.247,4.446,2.749,2.342,2.557,3.359,3.248,2.823,2.44,2.207,3.03,3.91,3.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,2N,A,2N-A,MT-PSME-M-2N-A,,,2013,0,0,0,0,0,98,RINGWIDTH,1,NotAFile,2/14/14 10:40,                   ,,4016 10495 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],756.0000 8484.0000 828.0000 620.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,166.4202,0.276,0.26,0.457,0.698,1.273,1.391,1.791,1.163,1.234,0.628,0.994,0.887,3.025,2.988,2.222,3.872,1.875,1.868,1.607,1.977,1.401,1.982,2.603,2.395,2.15,1.332,0.825,0.719,0.63,1.018,1.227,1.037,1.396,0.994,1.204,1.86,1.626,1.797,1.03,0.955,1.057,0.971,1.288,1.352,1.05,1.03,1.012,1.542,1.56,1.5,1.665,1.181,1.076,1.202,1.265,1.18,1.195,1.024,1.337,1.069,1.271,1.337,1.272,1.623,1.212,1.342,1.043,1.18,0.976,0.766,1.09,1.085,0.99,0.717,0.788,1.008,0.978,0.821,1.179,1.261,1.209,1.434,1.425,1.194,1.133,1.249,1.131,1.008,1.255,1.049,1.399,1.088,1.285,1.063,1.585,1.249,1.974,2.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,2N,B,2N-B,MT-PSME-M-2N-B,,,2013,0,0,0,0,0,83,RINGWIDTH,1,NotAFile,2/14/14 10:40,                   ,,4016 10495 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3033.0000 8757.0000 3318.0000 1110.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,161.933,0.801,0.76,1.083,1.138,1.525,1.143,0.993,1.29,1.903,1.857,2.263,2.422,2.995,3.62,3.387,3.411,2.498,2.687,2.242,3.68,2.199,2.666,2.222,1.904,1.84,1.753,1.098,1.202,1.138,1.62,1.405,1.321,1.426,1.09,0.881,1.049,0.884,0.919,0.667,0.708,0.731,0.692,0.87,0.865,0.762,0.68,0.555,0.82,0.989,0.957,0.795,0.667,0.506,0.506,0.607,0.65,0.693,0.664,0.993,0.869,1.013,1.662,2.912,1.95,1.779,1.566,1.992,1.73,1.867,2.037,2.334,2.291,1.58,1.598,2.112,1.892,1.509,2.116,2.066,2.4,2.549,2.554,13.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,3N,A,3N-A,MT-PSME-M-3N-A,,,2013,0,0,0,0,0,130,RINGWIDTH,1,NotAFile,2/14/14 10:53,                   ,,4016 10121 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],765.0000 9615.0000 717.0000 594.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,190.8997,0.148,0.148,0.213,0.188,0.127,0.106,0.127,0.106,0.148,0.106,0.232,0.19,0.235,0.294,0.254,0.233,0.298,0.696,2.053,1.838,1.837,1.349,1.644,2.943,1.184,0.969,1.456,1.627,1.564,2.105,1.858,2.06,2.102,1.408,1.555,1.575,1.14,1.662,1.31,1.101,1.12,0.93,0.993,1.286,1.29,1.769,1.521,0.804,1.142,1.902,1.567,2.344,1.921,1.673,2.283,2.158,2.327,1.926,1.431,1.587,1.291,1.734,1.944,2.151,2.39,1.901,2.344,2.177,1.628,1.368,1.237,2.055,2.447,1.424,1.054,0.905,1.733,1.637,1.301,1.672,1.578,2.092,1.873,1.448,1.599,1.41,1.856,1.784,1.094,1.109,1.111,1.468,1.203,1.652,1.176,1.18,1.003,1.732,2.861,2.358,1.698,2.117,1.955,1.713,1.733,1.714,1.326,1.192,1.612,1.426,0.8,1.013,1.016,1.711,1.938,1.48,1.618,0.954,0.411,0.625,0.503,0.987,0.877,0.632,0.476,0.623,0.936,0.629,0.781,0.018,,,,,,,
MT,PSME,M,3N,B,3N-B,MT-PSME-M-3N-B,,,2013,0,0,0,0,0,104,RINGWIDTH,1,NotAFile,2/14/14 10:53,                   ,,4016 10121 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3068.0000 9412.0000 3068.0000 4720.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,99.2893,19.135,0.169,0.127,0.169,0.169,0.148,0.148,0.233,0.191,0.169,0.19,0.19,0.148,0.232,0.127,0.296,0.127,0.19,0.127,0.232,0.338,0.212,0.19,0.38,0.233,0.508,0.825,0.698,0.741,0.931,0.868,0.762,0.889,0.592,0.74,0.762,0.614,0.846,0.698,0.656,0.719,0.656,0.76,0.76,0.844,0.758,1.051,1.18,0.95,0.802,0.971,0.95,0.779,1.161,1.14,1.098,1.139,0.865,1.119,0.95,1.117,1.032,1.138,1.576,1.178,1.327,1.156,0.841,0.712,0.712,0.856,1.002,0.796,0.543,0.437,0.665,0.438,0.459,0.628,0.624,0.748,0.832,0.644,0.557,0.512,0.7,0.962,0.657,0.701,0.662,0.635,0.677,0.823,0.721,1.109,0.921,1.379,2.179,2.32,3.337,1.462,1.576,1.494,1.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,5C,A,5C-A,MT-PSME-M-5C-A,,,2013,0,0,0,0,0,71,RINGWIDTH,1,NotAFile,2/14/14 15:49,                   ,,1890 8447 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],226.0000 7685.0000 172.0000 266.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,157.0006,1.04,1.833,2.515,2.318,1.58,1.28,1.132,1.321,1.521,1.718,1.63,1.247,1.268,1.524,1.522,1.917,1.564,2.154,2.017,2.918,1.457,1.775,2.516,2.727,1.078,1.755,1.353,1.459,1.438,1.544,2.304,2.074,2.539,1.502,1.714,3.238,1.944,2.007,0.931,0.952,1.1,1.206,1.417,0.802,1.154,1.469,1.563,2.341,2.66,2.076,2.64,1.699,1.459,1.988,2.09,2.42,2.873,2.646,2.787,1.879,1.927,2.47,2.446,2.369,3.109,4.203,3.635,3.866,3.62,2.122,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,5C,B,5C-B,MT-PSME-M-5C-B,,,2013,0,0,0,0,0,74,RINGWIDTH,1,NotAFile,2/14/14 15:49,                   ,,1890 8447 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1617.0000 6804.0000 1698.0000 623.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,130.8098,0.518,0.461,0.442,0.484,0.527,0.444,0.506,1.054,1.304,0.812,1.251,1.073,0.877,0.969,1.078,1.119,1.119,1.658,1.181,1.946,1.306,1.284,1.902,1.845,0.701,1.072,0.907,0.926,0.615,0.829,0.878,0.652,0.613,0.507,1.393,2.493,1.473,1.888,1.075,1.12,1.312,1.481,1.607,1.27,1.732,1.423,1.71,2.528,2.715,1.846,2.354,1.403,1.5,1.851,1.457,0.918,1.164,1.416,2.354,1.903,1.65,1.802,2.101,2.367,2.607,3.166,3.189,2.944,2.883,2.261,3.355,3.08,2.897,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,5N,A,5N-A,MT-PSME-M-5N-A,,,2013,0,0,0,0,0,95,RINGWIDTH,1,NotAFile,2/14/14 15:57,                   ,,1890 8447 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],133.0000 7782.0000 172.0000 229.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,159.8342,0.741,0.698,1.035,0.826,0.91,0.755,0.783,0.694,0.757,0.483,0.652,0.967,0.675,1.37,1.093,1.873,1.328,1.559,1.328,1.601,1.354,1.587,1.787,2.48,0.985,1.32,1.152,1.299,0.843,1.471,1.425,0.967,2.002,1.416,1.182,1.707,1.215,1.32,0.653,0.486,0.697,0.823,1.246,0.994,1.227,0.994,0.845,1.142,1.309,1.096,1.328,0.948,1.057,0.973,0.994,1.436,1.627,1.416,2.114,2.048,1.583,1.963,1.691,2.201,1.82,2.536,2.405,1.84,1.629,1.82,2.814,2.814,2.539,1.947,2.497,2.645,2.243,1.629,1.946,2.977,2.981,2.854,2.303,2.386,2.347,3.89,2.322,2.402,2.965,3.109,3.762,2.757,3.611,2.712,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,5N,B,5N-B,MT-PSME-M-5N-B,,,2013,0,0,0,0,0,86,RINGWIDTH,1,NotAFile,2/14/14 15:57,                   ,,1890 8447 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1585.0000 6906.0000 1676.0000 398.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,137.7318,0.268,0.304,0.352,0.423,0.558,0.394,0.431,0.669,0.761,0.791,1.029,1.164,0.931,1.227,0.973,1.246,0.992,1.244,1.539,1.312,1.1,0.634,0.549,0.844,0.612,1.014,0.908,0.759,0.548,0.93,1.648,1.497,2.104,1.54,1.305,2.208,1.426,1.846,1.249,0.916,1.27,1.156,1.685,1.421,1.794,1.29,0.995,1.687,1.708,1.397,1.711,1.129,1.208,1.32,1.275,1.23,1.602,1.093,1.96,2.087,1.68,1.215,1.236,2.083,1.63,2.417,2.477,2.438,2.223,1.791,2.823,2.967,2.621,1.943,2.027,2.009,1.873,1.498,1.96,2.467,2.455,2.61,2.858,3.477,2.708,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,6C,A,6C-A,MT-PSME-M-6C-A,,,2013,0,0,0,0,0,105,RINGWIDTH,1,NotAFile,2/14/14 16:09,                   ,,1811 8053 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],159.0000 6862.0000 171.0000 340.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,138.0149,0.676,0.888,1.396,1.481,1.27,0.846,0.783,0.889,0.761,0.888,1.984,2.114,1.269,1.735,1.862,2.116,1.585,1.879,2.174,1.752,1.664,1.788,1.807,1.884,1.529,1.543,2.177,2.064,1.348,1.39,1.453,1.285,1.58,0.99,1.261,1.419,1.348,1.875,0.905,0.987,1.009,0.819,1.366,1.597,1.746,1.306,1.424,1.655,1.906,1.927,1.843,1.278,1.429,1.628,1.625,1.45,1.538,1.306,1.453,1.414,1.099,1.46,1.629,1.841,1.523,1.375,1.185,1.185,1.079,1.015,1.502,1.629,1.266,0.824,0.74,0.717,0.651,0.42,0.63,0.609,0.441,0.546,0.504,0.525,0.735,0.966,0.775,0.81,0.911,0.868,1.054,0.797,1.048,0.801,1.321,0.54,0.465,0.817,2.163,2.049,0.788,0.85,1.17,2.651,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,6C,B,6C-B,MT-PSME-M-6C-B,,,2013,0,0,0,0,0,63,RINGWIDTH,1,NotAFile,2/14/14 16:09,                   ,,1811 8053 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1606.0000 6792.0000 1666.0000 789.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,127.0382,0.684,1.054,1.353,1.439,1.079,0.91,1.079,1.692,2.178,2.622,1.903,1.876,1.629,1.883,1.699,1.944,1.312,1.645,1.916,2.187,1.276,1.579,2.073,2.135,1.986,2.209,2.287,1.726,1.115,1.419,1.658,1.694,2.209,1.673,1.287,1.98,1.582,1.702,1.229,1.355,1.366,1.313,1.719,1.757,1.888,1.761,1.688,1.909,2.606,2.238,2.68,1.538,1.554,1.837,1.7,1.767,1.791,1.604,2.105,1.766,1.453,2.509,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,6N,A,6N-A,MT-PSME-M-6N-A,,,2013,0,0,0,0,0,74,RINGWIDTH,1,NotAFile,2/14/14 16:22,                   ,,1811 8487 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],210.0000 7973.0000 164.0000 1027.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,146.9903,0.274,0.676,2.306,2.331,1.896,1.251,1.455,2.409,2.648,1.579,1.41,2.042,1.817,1.727,1.84,2.857,2.599,2.32,2.616,2.399,1.957,1.347,1.217,2.466,1.663,1.923,1.883,1.902,1.443,1.82,2.063,1.846,3.006,2.33,2.168,2.953,2.104,2.772,1.465,1.07,0.674,0.614,2.095,1.961,2.039,1.079,2.42,2.581,1.839,2.266,1.637,1.476,1.658,1.379,1.358,1.835,1.564,1.99,1.845,1.591,2.068,1.743,2.556,2.372,2.594,2.008,2.064,1.858,1.83,2.291,2.14,1.689,1.258,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,6N,B,6N-B,MT-PSME-M-6N-B,,,2013,0,0,0,0,0,78,RINGWIDTH,1,NotAFile,2/14/14 16:22,                   ,,1811 8487 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1650.0000 5860.0000 1655.0000 1109.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,100.5379,0.247,0.223,0.275,0.146,0.25,0.187,0.591,0.591,0.547,0.561,0.607,0.381,0.762,0.507,1.748,1.356,1.195,1.155,1.175,0.503,0.547,0.851,1.208,0.876,1.011,0.88,0.72,0.846,0.466,0.465,0.486,0.275,0.716,0.55,0.867,0.865,0.783,1.204,1.354,1.206,1.185,1.714,2.201,2.102,2.367,1.282,1.202,1.289,1.182,1.307,1.541,1.477,2.095,1.841,1.571,1.81,1.513,1.942,2.077,2.24,2.19,2.08,1.897,1.598,2.093,2.582,1.749,1.042,1.289,1.477,1.15,0.859,1.155,1.572,1.077,1.198,0.736,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,7C,A,7C-A,MT-PSME-M-7C-A,,,2013,0,0,0,0,0,90,RINGWIDTH,1,NotAFile,2/14/14 16:37,                   ,,3623 16186 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],451.0000 11878.0000 297.0000 1892.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,105.6714,0.147,0.191,0.171,0.26,0.31,0.426,0.599,0.442,0.303,0.565,0.518,0.42,0.51,0.447,0.623,0.584,0.701,0.712,0.798,0.837,0.685,0.567,0.344,0.672,1.125,0.96,0.519,0.572,1.022,0.922,0.997,0.957,1.032,1.166,0.836,0.807,0.643,0.746,0.804,0.774,0.863,1.082,0.916,0.843,1.149,1.436,1.483,1.5,1.647,1.083,0.941,1.387,1.439,1.111,1.42,1.342,1.59,1.489,1.689,1.719,1.511,1.979,1.82,2.462,1.94,1.646,1.556,1.404,2.102,1.746,1.433,1.343,1.212,1.021,0.854,0.846,1.133,0.853,0.603,0.631,0.566,0.512,0.77,1.455,1.331,1.223,1.526,1.12,0.878,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,7C,B,7C-B,MT-PSME-M-7C-B,,,2013,0,0,0,0,0,94,RINGWIDTH,1,NotAFile,2/14/14 16:37,                   ,,3623 16186 8 RGB,Intr 0.010551 0.010581 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],3270.0000 10569.0000 3123.0000 301.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,108.6537,0.159,0.264,0.412,0.37,0.528,0.495,0.537,0.285,0.339,0.307,0.243,0.371,0.253,0.665,0.602,0.836,1.068,0.889,0.793,0.678,0.571,0.486,0.593,0.171,0.78,0.508,0.55,0.54,0.635,0.794,0.624,0.519,0.708,0.551,0.582,0.379,0.107,1.131,1.46,1.649,1.545,0.74,1.056,1.172,2.121,2.796,2.69,2.467,1.546,1.282,1.45,1.223,0.927,1.257,1.353,2.091,1.773,2.015,1.847,1.952,2.485,2.297,1.945,1.802,1.481,1.222,1.247,2.075,2.219,1.895,1.733,2.004,1.646,0.876,0.44,0.583,0.385,0.695,0.919,0.88,0.973,1.074,2.09,1.22,1.227,1.3,1.417,1.323,1.205,1.673,1.079,1.347,0.726,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT,PSME,M,7N,A,7N-A,MT-PSME-M-7N-A,,,2013,0,0,0,0,0,86,RINGWIDTH,1,NotAFile,2/14/14 16:48,                   ,,413 12937 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],197.0000 6507.0000 168.0000 611.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,124.7692,0.695,0.868,1.076,1.731,1.206,1.27,1.289,1.462,1.574,0.805,1.291,1.394,1.312,1.629,1.586,1.459,1.44,1.544,1.714,1.523,1.312,1.185,0.57,0.318,0.508,0.676,1.099,0.801,0.969,1.011,1.096,1.24,1.056,0.951,0.825,1.756,1.883,1.269,1.267,1.416,1.429,1.538,1.71,1.86,1.942,1.696,1.952,1.955,1.854,1.928,1.524,1.518,1.727,1.688,1.613,1.816,1.77,1.706,1.748,1.791,1.808,2.339,2.074,1.585,1.494,1.183,0.915,1.131,0.95,1.235,1.766,1.708,1.159,0.81,1.255,1.012,0.698,0.971,2.138,1.163,0.848,0.775,0.698,0.916,1.565,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
