State,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,D-T4,a,D-T4-a,POTR-M-D-T4-a,,,2014,0,0,0,0,0,51,RINGWIDTH,1,NotAFile,4/27/15 14:59,                   ,,2362 8546 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],430.0000 5812.0000 371.0000 388.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,114.7862,0.606,1.058,2.508,2.723,2.362,1.066,1.647,2.454,2.748,1.44,1.176,1.98,0.742,1.442,1.977,1.579,0.538,1.518,2.394,1.946,2.007,2.112,1.777,2.836,2.825,2.317,1.495,2.723,2.934,2.328,2.34,2.654,2.828,3.107,3.407,1.26,1.386,1.806,1.839,1.963,1.061,1.235,1.075,1.765,2.071,2.333,1.879,2.306,2.422,2.353,3.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,D-T4,b,D-T4-b,POTR-M-D-T4-b,,,2014,0,0,0,0,0,56,RINGWIDTH,1,NotAFile,4/27/15 14:59,                   ,,2362 8546 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1881.0000 7626.0000 1873.0000 3063.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,96.5597,0.656,1.583,2.305,2.271,1.987,1.224,1.163,1.967,1.731,1.627,1.014,2.217,0.717,1.2,2.282,1.417,0.444,1.114,1.543,1.587,1.832,1.815,1.902,2.476,1.853,1.379,1.327,1.945,1.895,1.914,2.404,2.464,1.869,1.242,1.709,1.685,1.17,0.893,1.137,1.297,1.117,0.899,0.403,1.076,1.221,1.769,1.618,1.717,1.507,2.023,2.101,2.394,1.662,2.374,3.991,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,E-T1,a,E-T1-a,POTR-M-E-T1-a,,,2014,0,0,0,0,0,130,RINGWIDTH,1,NotAFile,4/27/15 15:24,                   ,,3045 14676 8 RGB,Intr 0.015826 0.015871 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],560.0000 13816.0000 498.0000 2499.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,179.6154,0.587,0.916,0.92,1.429,1.187,0.349,1.139,1.268,1.612,1.664,0.974,1.623,0.765,0.732,0.89,0.742,0.929,1.077,1.517,1.672,0.84,0.976,0.757,1.325,1.226,0.598,0.631,0.709,0.627,0.788,1.182,1.284,1.022,0.964,1.136,0.826,0.916,0.726,0.845,0.898,0.583,1.235,0.886,1.162,1.27,1.416,1.437,1.06,1.073,0.995,1.021,1.192,1.045,0.8,0.741,1.303,1.016,1.549,1.554,1.999,1.535,0.888,0.837,0.943,0.908,1.36,1.623,1.049,0.707,0.868,0.872,0.563,0.626,0.969,1.427,1.09,1.158,1.418,1.472,1.264,0.811,1.493,1.351,1.008,1.572,1.71,1.22,1.873,1.896,1.578,1.316,1.357,0.952,1.094,1.359,1.225,1.264,1.158,1.512,1.266,2.106,2.004,2.317,1.647,1.385,1.725,1.735,2.006,2.415,2.694,1.92,2.839,0.857,1.952,1.957,1.954,2.583,2.392,2.252,1.686,1.668,2.33,1.617,1.92,2.166,2.294,2.448,2.861,4.318,0.315
CO,POTR,M,E-T1,b,E-T1-b,POTR-M-E-T1-b,,,2014,0,0,0,0,0,127,RINGWIDTH,1,NotAFile,4/27/15 15:24,                   ,,3045 14676 8 RGB,Intr 0.015826 0.015871 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],2559.0000 11581.0000 2532.0000 579.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,174.0425,0.503,0.728,0.523,0.817,0.664,0.412,0.806,1.202,1.476,1.126,0.889,1.016,0.571,0.587,0.714,0.825,0.887,1.047,1.105,1.22,1.127,0.888,0.634,0.887,0.87,0.411,0.395,0.376,0.38,0.489,0.635,0.886,0.712,0.904,0.901,0.987,0.732,0.551,0.742,0.601,0.569,0.712,0.555,0.566,1.016,0.728,0.95,0.982,0.822,0.651,0.889,0.714,0.539,0.618,0.524,0.936,1.094,1.889,2.253,2.557,0.689,0.823,0.749,0.71,0.652,0.523,0.771,0.472,0.491,0.381,0.555,0.395,0.571,1.016,1.333,0.952,1.109,1.126,1.329,1.158,1.075,1.598,1.301,0.682,1.157,1.645,1.358,1.727,1.475,1.321,1.332,1.642,1.161,1.513,1.295,1.236,1.468,1.084,1.42,0.982,2.028,1.786,2.268,1.781,1.142,1.651,2.095,2.137,2.878,3.025,2.368,2.85,0.877,2.615,2.281,2.283,3.285,2.877,3.435,2.254,2.653,3.104,2.798,2.843,3.1,3.497,6.092,,,
CO,POTR,M,E-T03,a,E-T03-a,POTR-M-E-T03-a,,,2014,0,0,0,0,0,100,RINGWIDTH,1,NotAFile,4/27/15 15:50,                   ,,2402 10928 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],570.0000 8585.0000 309.0000 271.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,176.0221,0.53,1.207,1.01,1.078,0.62,0.567,1.017,1.303,1.411,1.373,0.94,1.341,0.698,0.888,0.903,0.826,0.973,1.112,1.572,1.92,1.396,1.354,1.153,1.478,1.397,0.488,0.567,0.913,1.258,1.273,1.329,1.27,1.142,1.22,1.395,1.499,1.206,0.729,1.001,1.249,0.892,1.466,1.117,1.16,1.415,1.626,1.798,2.314,2.219,2.164,2.464,1.79,1.585,2.016,1.707,2.352,2.016,3.065,2.157,1.792,0.784,0.71,0.898,1.152,1.115,1.048,1.065,0.773,0.477,0.486,0.458,0.48,0.803,1.014,1.581,1.507,1.144,1.356,1.566,1.307,0.854,1.858,1.507,0.931,1.33,1.868,1.495,2.017,1.708,1.793,1.935,1.936,2.072,2.361,3.254,2.652,3.249,2.857,1.96,2.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,E-T03,b,E-T03-b,POTR-M-E-T03-b,,,2014,0,0,0,0,0,44,RINGWIDTH,1,NotAFile,4/27/15 15:50,                   ,,2402 10928 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],2023.0000 9057.0000 1869.0000 4438.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,97.7985,1.455,2.362,2.397,2.482,1.957,1.297,1.938,2.742,2.497,2.56,1.688,2.097,1.402,1.43,2.03,1.904,1.963,1.774,2.604,3.255,2.328,3.028,3.065,3.417,2.828,2.463,2.15,2.998,2.292,2.456,2.691,3.243,2.476,1.786,1.451,1.264,1.647,1.194,1.535,1.334,1.266,2.051,2.208,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,E-T05,a,E-T05-a,POTR-M-E-T05-a,,,2014,0,0,0,0,0,122,RINGWIDTH,1,NotAFile,4/27/15 16:15,                   ,,3045 12103 8 RGB,Intr 0.015826 0.015871 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],612.0000 11899.0000 344.0000 799.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,176.2198,0.81,1.639,1.393,1.698,1.589,1.122,1.328,1.564,1.444,1.369,1.231,1.565,0.91,1.163,1.124,0.644,1.208,1.381,1.577,1.746,1.38,1.028,1.107,1.411,1.967,1.669,0.607,0.79,1.037,1.17,1.48,1.619,1.353,1.6,1.264,1.442,1.092,0.948,1.06,1.397,0.743,1.275,0.691,1.026,1.538,1.102,1.417,0.901,1.128,1.201,1.416,1.404,1.613,1.302,0.996,1.492,1.726,2.959,2.372,1.898,0.685,0.731,0.946,1.005,0.742,0.685,0.597,0.967,0.722,0.815,0.687,0.363,0.577,0.918,1.191,1.028,1.129,1.102,1.238,1.127,0.885,1.366,0.952,0.571,0.969,1.2,0.663,0.839,0.992,1.035,1.461,0.957,0.682,1.055,1.079,1.144,1.371,1.294,1.547,1.339,1.543,1.678,2.106,1.643,1.442,2.104,1.755,2.462,2.717,2.586,2.085,2.093,1.329,1.904,1.67,2.037,2.093,2.324,2.056,1.758,0.929,6.343,,,,,,,,
CO,POTR,M,E-T05,b,E-T05-b,POTR-M-E-T05-b,,,2014,0,0,0,0,0,111,RINGWIDTH,1,NotAFile,4/27/15 16:15,                   ,,3045 12103 8 RGB,Intr 0.015826 0.015871 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],2494.0000 9994.0000 2385.0000 774.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,146.0479,0.638,0.834,0.936,1.239,0.935,0.767,1.126,1.608,1.966,1.717,1.058,1.14,0.968,1.16,0.593,0.636,0.702,1.031,1.043,1.564,1.276,1.173,0.689,1.338,1.304,0.582,0.504,0.733,1.204,1.219,1.574,1.332,1.005,1.19,1.361,1.247,1.307,0.822,1.193,1.126,0.965,1.167,1.4,1.314,1.872,2.026,2.33,2.565,2.213,2.16,2.032,1.713,1.047,1.698,1.79,2.491,2.634,3.124,2.772,2.047,0.761,0.852,1.011,1.077,0.551,0.664,0.874,0.797,0.681,0.428,0.444,0.329,0.638,1.047,1.377,0.921,1.158,0.962,1.075,0.903,0.634,1.167,0.964,0.589,0.947,1.22,0.966,1.078,0.887,0.733,1.146,1.282,0.895,1.221,1.341,1.493,1.571,1.536,1.262,1.32,1.86,1.681,1.699,1.45,1.144,1.93,1.766,2.265,2.192,2.4,1.922,,,,,,,,,,,,,,,,,,,
CO,POTR,M,A-T3,a,A-T3-a,POTR-M-A-T3-a,,,2014,0,0,0,0,0,110,RINGWIDTH,1,POTR-M-A-T03-BOTH.tif,5/15/15 15:53,                   ,,3203 11473 8 RGB,Intr 0.015826 0.015871 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],544.0000 11265.0000 690.0000 1101.0000  2.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,161.33,3.952,3.513,2.755,3.467,3.563,2.719,3.588,3.265,2.825,3.23,2.368,3.006,2.282,3.55,3.563,3.458,2.885,2.229,2.313,2.141,3.155,3.373,3.147,1.961,2.646,2.613,2.292,1.986,2.072,1.857,1.92,2.429,2.847,2.605,1.845,2.195,1.924,1.373,1,0.565,0.987,1.32,1.488,1.471,1.159,1.286,1.083,1.344,1.38,1.293,1.424,1.011,1.527,1.171,0.891,0.999,0.904,1.145,0.779,1.169,1.317,0.571,0.984,0.839,0.889,1.128,0.571,0.73,0.792,1.032,1.396,0.709,0.666,0.991,0.88,0.618,0.538,0.412,0.728,0.553,0.214,0.53,0.585,0.618,0.397,0.821,0.712,0.648,0.837,0.55,0.316,0.377,0.552,0.521,0.158,0.495,0.466,0.537,0.443,0.585,0.555,0.665,0.568,0.372,0.135,0.284,0.469,0.371,0.417,0.165,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,A-T3,b,A-T3-b,POTR-M-A-T3-b,,,2014,0,0,0,0,0,75,RINGWIDTH,1,POTR-M-A-T03-BOTH.tif,5/15/15 15:53,                   ,,3203 11473 8 RGB,Intr 0.015826 0.015871 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],2570.0000 10728.0000 2701.0000 6653.0000  2.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,59.5629,1.418,2.517,3.09,0.769,0.557,0.982,1.212,1.959,1.599,1.556,1.559,1.489,1.709,1.432,1.163,0.959,0.803,1.835,1.048,1.294,1.042,1.025,1.021,0.712,0.872,0.699,0.317,0.988,0.567,0.738,0.746,0.309,0.429,0.697,0.5,0.612,0.398,0.549,0.867,0.756,0.661,0.674,0.377,0.581,0.491,0.395,0.3,0.3,0.523,0.346,0.428,0.484,0.322,0.435,0.486,0.369,0.444,0.695,0.405,0.166,0.416,0.39,0.445,0.544,0.592,0.696,0.599,0.494,0.512,0.37,0.282,0.254,0.285,0.249,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,B-T1,a,B-T1-a,POTR-M-B-T1-a,,,2014,0,0,0,0,0,115,RINGWIDTH,1,POTR-M-B-T01-BOTH.tif,5/15/15 16:18,                   ,,2402 12819 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],617.0000 10710.0000 414.0000 575.0000  2.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,214.5136,0.132,1.419,1.195,2.123,1.895,4.41,3.767,1.955,2.481,2.251,1.805,2.888,2.844,2.024,2.557,2.259,2.451,2.085,2.001,1.48,2.52,1.931,1.767,1.455,1.947,1.989,2.995,2.144,1.797,2.422,2.212,1.388,1.701,1.797,1.521,1.728,1.744,2.602,2.381,1.875,2.094,1.752,1.351,0.71,0.762,1.504,1.125,1.072,2.292,1.34,1.707,1.749,1.668,1.685,2.133,2.147,1.602,2.263,1.616,1.585,0.711,1.412,1.682,1.707,1.723,1.656,1.688,1.599,1.854,2.102,1.854,1.434,0.97,1.585,0.542,1.152,1.28,1.027,1.591,1.59,1.694,1.921,1.933,2.878,2.033,1.366,0.786,1.258,1.472,1.029,1.385,1.406,1.438,1.645,1.457,2.02,2.251,2.535,2.22,1.841,2.102,1.855,1.132,1.416,1.108,2.03,2.741,2.633,2.018,1.58,1.375,2.027,1.293,1.267,0.583,,,,,,,,,,,,,,,
CO,POTR,M,B-T1,b,B-T1-b,POTR-M-B-T1-b,,,2014,0,0,0,0,0,116,RINGWIDTH,1,POTR-M-B-T01-BOTH.tif,5/15/15 16:18,                   ,,2402 12819 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],2034.0000 12216.0000 1880.0000 1438.0000  2.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,228.1008,0.948,1.567,1.669,1.437,3.274,2.371,4.5,3.479,2.862,2.965,2.83,2.792,3.763,3.705,2.766,3.53,2.772,3.242,2.899,2.703,2.373,3.981,3.592,2.177,1.801,2.573,1.971,2.709,2.972,1.953,2.686,1.91,1.257,1.671,1.892,1.142,1.841,1.999,2.191,2.443,1.64,1.841,1.752,1.33,0.95,0.561,1.511,1.732,2.031,2.071,1.654,2.474,2.54,2.227,2.549,1.871,2.093,1.725,2.604,1.935,1.694,1.005,1.187,1.719,1.736,2.004,2.164,2.076,2.063,2.54,2.666,2.416,1.946,1.541,1.865,0.952,1.136,1.056,0.803,1.606,1.63,1.753,1.921,1.754,2.243,2.114,1.183,0.753,1.228,1.301,0.993,1.501,1.587,1.543,1.627,1.434,1.733,1.692,1.946,1.27,0.909,1.313,1.206,0.815,0.83,1.315,1.263,1.21,1.608,1.165,0.698,1.057,0.878,0.992,0.794,0.735,,,,,,,,,,,,,,
CO,POTR,M,B-T3,a,B-T3-a,POTR-M-B-T3-a,,,2014,0,0,0,0,0,110,RINGWIDTH,1,POTR-M-B-T03-BOTH.tif,5/15/15 16:27,                   ,,2362 13488 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],414.0000 13284.0000 327.0000 1656.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,243.8287,0.419,0.717,0.799,1.404,1.214,1.162,1.252,1.499,1.469,1.592,1.225,1.377,1.247,1.645,1.823,1.161,1.438,1.817,2.01,1.968,2.152,2.327,1.862,1.936,2.008,1.839,1.606,1.851,1.181,1.166,1.713,1.82,1.647,1.517,1.689,1.502,1.439,1.168,1.49,2.134,1.367,2.277,1.735,2.09,2.454,2.633,2.037,2.265,2.356,2.524,1.879,2.231,2.455,2.666,2.996,2.706,2.74,2.82,2.518,2.468,2.568,2.831,2.634,2.639,3.528,2.616,1.693,1.894,2.116,1.775,1.481,1.1,1.428,1.749,1.735,1.394,2.024,1.968,1.579,1.798,1.142,1.397,1.373,1.034,1.711,2.218,1.797,2.75,3.137,2.452,3.021,2.276,2.001,2.668,3.293,2.742,3.021,2.822,3.283,2.535,3.887,2.864,3.761,4.054,2.544,2.746,4.185,3.583,4.648,4.254,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,B-T3,b,B-T3-b,POTR-M-B-T3-b,,,2014,0,0,0,0,0,116,RINGWIDTH,1,POTR-M-B-T03-BOTH.tif,5/15/15 16:27,                   ,,2362 13488 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],1853.0000 11926.0000 1635.0000 718.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,237.2217,0.644,1.008,1.201,1.714,1.755,1.714,1.756,1.951,1.546,1.66,1.237,1.188,1.187,1.524,1.195,0.959,1.204,1.959,1.832,1.957,1.821,1.794,1.357,1.33,1.421,1.173,1.527,1.691,1.194,1.52,2.157,1.858,1.082,1.153,1.228,1.307,1.347,1.065,1.304,1.726,1.064,1.959,1.505,1.702,2.091,2.042,1.948,1.729,1.753,1.592,1.473,1.244,1.564,1.313,1.754,1.789,2.256,2.366,1.647,1.943,1.741,1.952,1.904,2.224,2.184,1.649,1.321,1.5,1.067,1.182,0.698,0.8,1.469,1.907,2.157,1.348,1.875,2.054,1.683,1.898,1.246,1.896,1.965,1.522,2.136,2.803,2.168,2.818,3.245,1.878,2.266,2.131,2.716,3.876,4.289,3.28,2.885,2.506,2.59,2.034,2.301,2.009,2.95,3.698,2.194,1.95,2.759,2.918,3.438,3.672,2.182,2.123,1.285,1.875,3.075,2.44,,,,,,,,,,,,,,
CO,POTR,M,C-T4,a,C-T4-a,POTR-M-C-T4-a,,,2014,0,0,0,0,0,111,RINGWIDTH,1,POTR-M-C-T04-BOTH.tif,5/15/15 16:35,                   ,,2303 10259 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],420.0000 9479.0000 404.0000 2286.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,138.9356,0.74,0.633,1.078,0.929,0.801,0.443,0.722,0.92,0.867,0.605,0.626,0.523,0.477,0.501,0.775,0.692,1.137,1.161,1.754,1.69,1.501,1.945,1.561,1.862,2.41,2.346,2.412,2.815,1.433,1.683,0.776,0.692,0.36,0.507,0.712,0.634,0.548,0.407,0.674,0.743,0.705,1.158,1.008,1.22,1.502,1.731,1.503,2.247,2.209,2.639,2.717,2.348,2.024,2.262,2.009,2.096,2.159,2.13,1.386,1.13,1.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO,POTR,M,C-T4,b,C-T4-b,POTR-M-C-T4-b,,,2014,0,0,0,0,0,129,RINGWIDTH,1,POTR-M-C-T04-BOTH.tif,5/15/15 16:35,                   ,,2303 10259 8 RGB,Intr 0.021101 0.021161 N,Regent Instruments Inc.  WinDENDRO Reg 2009b,0.0 [0],1775.0000 8497.0000 1724.0000 779.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,161.19,0.701,0.715,0.825,1.081,0.674,0.378,0.612,0.691,0.627,0.508,0.508,0.548,0.441,0.635,0.967,0.91,0.778,0.758,1.036,1.251,1.058,1.013,0.841,0.862,0.695,0.402,0.739,0.738,0.653,1.03,1.111,1.132,0.594,0.589,0.821,1.06,0.931,0.866,0.97,0.826,0.765,1.121,1.068,1.438,1.603,1.119,1.023,1.525,1.486,2.88,2.524,2.751,1.946,1.041,0.973,1.598,1.709,2.073,1.237,1.913,1.067,0.573,0.671,0.628,0.43,0.42,0.562,0.384,0.471,0.342,0.381,0.288,0.398,0.718,0.864,0.739,1.144,0.806,1.036,0.461,0.487,0.539,0.676,0.565,0.771,1.333,1.085,1.837,1.002,0.856,1.158,0.879,0.873,1.101,1.269,0.983,1.128,1.071,0.494,0.841,1.299,1.943,1.676,1.339,1.259,1.443,0.974,1.779,2.146,2.308,2.087,2.577,0.812,0.549,0.853,0.834,1.791,1.191,1.059,0.873,1.504,1.056,1.806,2.594,3.153,3.4,1.488,2.693,5.041,
