"","2250","2300","2350","2400","2450","2500","2550","2600","2650","2700","2750","2800","2850","2900","2950","3000","3050","3100","3150","3200","3250","3300","3400","3450","3500"
"ABLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.0462962962962963,0.274756493506494,0.174242424242424,0.35625,0.380216924076573,0.434032634032634,0.609243697478992,0.60968660968661,0.194444444444444
"Picea_sp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037,0.245300751879699,0.553030303030303,0.485416666666667,0.619783075923427,0.565967365967366,0.390756302521008,0.39031339031339,0.805555555555556
"POTR",0,0,0,0,0,0,0.157407407407407,0,0.441666666666667,0.920634920634921,0.813725490196078,1,1,1,1,0.988888888888889,0.916666666666667,0.479942754613807,0.272727272727273,0.158333333333333,0,0,0,0,0
"PSME",0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIPO",0.246857717445953,0.880952380952381,1,1,1,0.979166666666667,0.842592592592593,1,0.558333333333333,0.0238095238095238,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Juniperus_sp",0.292106586224233,0.119047619047619,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PIED",0.461035696329814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
